ID,Name,Category,Price
5268,Item_5268,Beauty,144.43
5269,Item_5269,Automotive,232.08
5270,Item_5270,Home & Kitchen,324.99
5271,Item_5271,Home & Kitchen,41.08
5272,Item_5272,Books,119.87
5273,Item_5273,Automotive,282.21
5274,Item_5274,Toys,452.5
5275,Item_5275,Beauty,18.61
5276,Item_5276,Clothing,487.16
5277,Item_5277,Sports,26.4
5278,Item_5278,Beauty,391.26
5279,Item_5279,Sports,238.8
5280,Item_5280,Beauty,176.2
5281,Item_5281,Books,233.49
5282,Item_5282,Clothing,386.98
5283,Item_5283,Beauty,191.95
5284,Item_5284,Toys,343.07
5285,Item_5285,Toys,138.25
5286,Item_5286,Automotive,358.79
5287,Item_5287,Electronics,398.24
5288,Item_5288,Electronics,349.04
5289,Item_5289,Beauty,272.12
5290,Item_5290,Home & Kitchen,120.93
5291,Item_5291,Beauty,130.1
5292,Item_5292,Clothing,165.44
5293,Item_5293,Toys,46.37
5294,Item_5294,Electronics,249.69
5295,Item_5295,Electronics,485.32
5296,Item_5296,Sports,383.33
5297,Item_5297,Books,305.49
5298,Item_5298,Electronics,133.4
5299,Item_5299,Toys,276.36
5300,Item_5300,Automotive,379.52
5301,Item_5301,Beauty,186.93
5302,Item_5302,Sports,60.95
5303,Item_5303,Sports,424.71
5304,Item_5304,Books,237.37
5305,Item_5305,Home & Kitchen,53.75
5306,Item_5306,Clothing,44.41
5307,Item_5307,Electronics,336.19
5308,Item_5308,Automotive,174.69
5309,Item_5309,Automotive,361.41
5310,Item_5310,Electronics,261.08
5311,Item_5311,Electronics,469.28
5312,Item_5312,Electronics,17.11
5313,Item_5313,Clothing,377.89
5314,Item_5314,Home & Kitchen,165.03
5315,Item_5315,Beauty,193.92
5316,Item_5316,Clothing,180.92
5317,Item_5317,Books,430.55
5318,Item_5318,Clothing,7.4
5319,Item_5319,Beauty,151.42
5320,Item_5320,Home & Kitchen,33.61
5321,Item_5321,Toys,90.0
5322,Item_5322,Toys,303.66
5323,Item_5323,Home & Kitchen,122.92
5324,Item_5324,Books,314.16
5325,Item_5325,Books,144.32
5326,Item_5326,Toys,393.65
5327,Item_5327,Clothing,328.57
5328,Item_5328,Clothing,370.22
5329,Item_5329,Clothing,459.21
5330,Item_5330,Clothing,234.37
5331,Item_5331,Toys,209.75
5332,Item_5332,Clothing,55.08
5333,Item_5333,Home & Kitchen,31.61
5334,Item_5334,Beauty,462.85
5335,Item_5335,Clothing,183.39
5336,Item_5336,Electronics,293.71
5337,Item_5337,Electronics,225.85
5338,Item_5338,Electronics,108.67
5339,Item_5339,Toys,422.99
5340,Item_5340,Toys,56.93
5341,Item_5341,Toys,283.94
5342,Item_5342,Sports,260.23
5343,Item_5343,Sports,205.65
5344,Item_5344,Automotive,496.75
5345,Item_5345,Sports,378.09
5346,Item_5346,Home & Kitchen,203.68
5347,Item_5347,Electronics,293.4
5348,Item_5348,Sports,327.64
5349,Item_5349,Automotive,192.2
5350,Item_5350,Home & Kitchen,306.06
5351,Item_5351,Electronics,154.16
5352,Item_5352,Sports,381.98
5353,Item_5353,Books,229.42
5354,Item_5354,Electronics,189.47
5355,Item_5355,Electronics,237.66
5356,Item_5356,Toys,145.46
5357,Item_5357,Beauty,407.41
5358,Item_5358,Electronics,240.31
5359,Item_5359,Home & Kitchen,464.98
5360,Item_5360,Clothing,426.07
5361,Item_5361,Sports,80.1
5362,Item_5362,Clothing,47.58
5363,Item_5363,Books,456.18
5364,Item_5364,Automotive,22.68
5365,Item_5365,Automotive,180.33
5366,Item_5366,Electronics,141.48
5367,Item_5367,Home & Kitchen,359.4
5368,Item_5368,Clothing,453.83
5369,Item_5369,Automotive,343.68
5370,Item_5370,Automotive,196.09
5371,Item_5371,Books,421.81
5372,Item_5372,Electronics,208.08
5373,Item_5373,Toys,372.69
5374,Item_5374,Electronics,381.76
5375,Item_5375,Beauty,106.26
5376,Item_5376,Electronics,462.93
5377,Item_5377,Toys,420.4
5378,Item_5378,Beauty,56.57
5379,Item_5379,Automotive,449.07
5380,Item_5380,Clothing,445.92
5381,Item_5381,Electronics,234.75
5382,Item_5382,Sports,6.05
5383,Item_5383,Sports,317.56
5384,Item_5384,Electronics,61.35
5385,Item_5385,Beauty,321.54
5386,Item_5386,Beauty,376.94
5387,Item_5387,Toys,292.75
5388,Item_5388,Sports,312.37
5389,Item_5389,Automotive,365.18
5390,Item_5390,Books,312.6
5391,Item_5391,Automotive,154.75
5392,Item_5392,Home & Kitchen,424.19
5393,Item_5393,Automotive,14.12
5394,Item_5394,Home & Kitchen,181.94
5395,Item_5395,Automotive,7.86
5396,Item_5396,Beauty,68.91
5397,Item_5397,Clothing,70.59
5398,Item_5398,Sports,284.68
5399,Item_5399,Automotive,66.08
5400,Item_5400,Sports,134.57
5401,Item_5401,Toys,153.28
5402,Item_5402,Beauty,211.5
5403,Item_5403,Beauty,485.35
5404,Item_5404,Toys,209.08
5405,Item_5405,Sports,345.72
5406,Item_5406,Toys,52.86
5407,Item_5407,Automotive,493.78
5408,Item_5408,Toys,134.34
5409,Item_5409,Sports,326.13
5410,Item_5410,Home & Kitchen,210.06
5411,Item_5411,Books,426.15
5412,Item_5412,Clothing,434.38
5413,Item_5413,Toys,386.34
5414,Item_5414,Clothing,145.9
5415,Item_5415,Toys,246.12
5416,Item_5416,Automotive,232.56
5417,Item_5417,Beauty,155.95
5418,Item_5418,Clothing,382.3
5419,Item_5419,Electronics,445.57
5420,Item_5420,Toys,392.26
5421,Item_5421,Sports,129.18
5422,Item_5422,Electronics,229.71
5423,Item_5423,Sports,453.2
5424,Item_5424,Toys,184.41
5425,Item_5425,Electronics,302.09
5426,Item_5426,Toys,376.57
5427,Item_5427,Automotive,21.59
5428,Item_5428,Home & Kitchen,167.47
5429,Item_5429,Sports,480.59
5430,Item_5430,Toys,439.13
5431,Item_5431,Beauty,442.47
5432,Item_5432,Sports,443.12
5433,Item_5433,Home & Kitchen,72.68
5434,Item_5434,Home & Kitchen,409.38
5435,Item_5435,Home & Kitchen,248.11
5436,Item_5436,Home & Kitchen,343.85
5437,Item_5437,Toys,167.96
5438,Item_5438,Books,61.44
5439,Item_5439,Automotive,457.7
5440,Item_5440,Automotive,277.84
5441,Item_5441,Toys,88.16
5442,Item_5442,Clothing,466.97
5443,Item_5443,Home & Kitchen,185.19
5444,Item_5444,Beauty,122.66
5445,Item_5445,Automotive,321.39
5446,Item_5446,Clothing,134.64
5447,Item_5447,Sports,476.63
5448,Item_5448,Sports,277.8
5449,Item_5449,Sports,16.88
5450,Item_5450,Home & Kitchen,478.97
5451,Item_5451,Toys,481.08
5452,Item_5452,Toys,176.46
5453,Item_5453,Toys,476.32
5454,Item_5454,Sports,99.46
5455,Item_5455,Beauty,221.0
5456,Item_5456,Electronics,232.94
5457,Item_5457,Clothing,206.59
5458,Item_5458,Clothing,48.54
5459,Item_5459,Beauty,427.02
5460,Item_5460,Automotive,203.73
5461,Item_5461,Electronics,322.41
5462,Item_5462,Home & Kitchen,384.49
5463,Item_5463,Toys,413.49
5464,Item_5464,Home & Kitchen,470.14
5465,Item_5465,Home & Kitchen,407.24
5466,Item_5466,Books,454.06
5467,Item_5467,Automotive,114.76
5468,Item_5468,Automotive,346.02
5469,Item_5469,Automotive,265.36
5470,Item_5470,Electronics,115.87
5471,Item_5471,Toys,264.57
5472,Item_5472,Home & Kitchen,264.57
5473,Item_5473,Home & Kitchen,221.14
5474,Item_5474,Sports,51.76
5475,Item_5475,Electronics,51.82
5476,Item_5476,Electronics,332.85
5477,Item_5477,Automotive,375.84
5478,Item_5478,Clothing,51.5
5479,Item_5479,Books,402.45
5480,Item_5480,Automotive,279.99
5481,Item_5481,Sports,19.94
5482,Item_5482,Toys,161.21
5483,Item_5483,Home & Kitchen,29.61
5484,Item_5484,Home & Kitchen,346.02
5485,Item_5485,Toys,429.76
5486,Item_5486,Sports,71.2
5487,Item_5487,Sports,114.23
5488,Item_5488,Electronics,261.79
5489,Item_5489,Toys,463.05
5490,Item_5490,Electronics,153.19
5491,Item_5491,Toys,222.9
5492,Item_5492,Books,459.58
5493,Item_5493,Home & Kitchen,417.84
5494,Item_5494,Toys,81.4
5495,Item_5495,Toys,154.6
5496,Item_5496,Clothing,55.18
5497,Item_5497,Home & Kitchen,423.86
5498,Item_5498,Beauty,248.8
5499,Item_5499,Beauty,140.27
5500,Item_5500,Toys,214.86
5501,Item_5501,Home & Kitchen,497.87
5502,Item_5502,Toys,327.6
5503,Item_5503,Books,123.76
5504,Item_5504,Books,311.65
5505,Item_5505,Electronics,213.18
5506,Item_5506,Automotive,269.52
5507,Item_5507,Clothing,490.85
5508,Item_5508,Toys,388.8
5509,Item_5509,Books,80.77
5510,Item_5510,Books,462.12
5511,Item_5511,Sports,97.57
5512,Item_5512,Clothing,205.97
5513,Item_5513,Automotive,487.29
5514,Item_5514,Home & Kitchen,418.42
5515,Item_5515,Books,185.11
5516,Item_5516,Beauty,55.75
5517,Item_5517,Toys,232.39
5518,Item_5518,Clothing,109.33
5519,Item_5519,Books,439.37
5520,Item_5520,Automotive,120.93
5521,Item_5521,Sports,483.2
5522,Item_5522,Books,363.98
5523,Item_5523,Books,20.86
5524,Item_5524,Beauty,79.08
5525,Item_5525,Books,167.23
5526,Item_5526,Sports,467.34
5527,Item_5527,Clothing,273.72
5528,Item_5528,Beauty,290.32
5529,Item_5529,Electronics,152.29
5530,Item_5530,Electronics,245.38
5531,Item_5531,Electronics,355.94
5532,Item_5532,Books,375.14
5533,Item_5533,Home & Kitchen,238.36
5534,Item_5534,Automotive,183.75
5535,Item_5535,Home & Kitchen,288.36
5536,Item_5536,Toys,118.08
5537,Item_5537,Clothing,368.99
5538,Item_5538,Sports,445.9
5539,Item_5539,Home & Kitchen,368.44
5540,Item_5540,Automotive,218.56
5541,Item_5541,Books,17.63
5542,Item_5542,Electronics,468.42
5543,Item_5543,Books,395.58
5544,Item_5544,Sports,319.25
5545,Item_5545,Electronics,446.64
5546,Item_5546,Toys,494.8
5547,Item_5547,Clothing,223.02
5548,Item_5548,Automotive,20.4
5549,Item_5549,Electronics,111.12
5550,Item_5550,Books,165.4
5551,Item_5551,Clothing,434.24
5552,Item_5552,Beauty,306.9
5553,Item_5553,Electronics,117.8
5554,Item_5554,Beauty,499.41
5555,Item_5555,Books,275.45
5556,Item_5556,Home & Kitchen,367.77
5557,Item_5557,Toys,281.4
5558,Item_5558,Automotive,121.99
5559,Item_5559,Books,14.12
5560,Item_5560,Beauty,161.01
5561,Item_5561,Sports,46.37
5562,Item_5562,Beauty,365.7
5563,Item_5563,Automotive,79.17
5564,Item_5564,Beauty,146.33
5565,Item_5565,Home & Kitchen,40.82
5566,Item_5566,Clothing,103.88
5567,Item_5567,Beauty,12.39
5568,Item_5568,Electronics,269.58
5569,Item_5569,Toys,415.24
5570,Item_5570,Home & Kitchen,136.82
5571,Item_5571,Home & Kitchen,5.48
5572,Item_5572,Clothing,137.64
5573,Item_5573,Beauty,5.22
5574,Item_5574,Electronics,50.69
5575,Item_5575,Beauty,479.49
5576,Item_5576,Automotive,53.15
5577,Item_5577,Books,146.85
5578,Item_5578,Automotive,336.96
5579,Item_5579,Books,172.95
5580,Item_5580,Toys,310.53
5581,Item_5581,Books,437.17
5582,Item_5582,Electronics,414.9
5583,Item_5583,Automotive,476.14
5584,Item_5584,Clothing,204.26
5585,Item_5585,Sports,86.31
5586,Item_5586,Beauty,403.07
5587,Item_5587,Books,194.44
5588,Item_5588,Books,35.92
5589,Item_5589,Automotive,206.51
5590,Item_5590,Home & Kitchen,468.48
5591,Item_5591,Beauty,76.07
5592,Item_5592,Clothing,260.1
5593,Item_5593,Electronics,309.6
5594,Item_5594,Automotive,414.32
5595,Item_5595,Automotive,396.42
5596,Item_5596,Automotive,188.62
5597,Item_5597,Clothing,274.86
5598,Item_5598,Books,53.64
5599,Item_5599,Sports,226.29
5600,Item_5600,Beauty,183.91
5601,Item_5601,Home & Kitchen,161.96
5602,Item_5602,Electronics,148.12
5603,Item_5603,Automotive,245.9
5604,Item_5604,Sports,77.83
5605,Item_5605,Beauty,131.11
5606,Item_5606,Electronics,296.82
5607,Item_5607,Books,410.29
5608,Item_5608,Books,164.51
5609,Item_5609,Books,305.09
5610,Item_5610,Books,281.3
5611,Item_5611,Home & Kitchen,456.54
5612,Item_5612,Electronics,304.71
5613,Item_5613,Books,121.73
5614,Item_5614,Books,129.51
5615,Item_5615,Toys,389.12
5616,Item_5616,Home & Kitchen,383.46
5617,Item_5617,Beauty,313.36
5618,Item_5618,Automotive,72.79
5619,Item_5619,Beauty,377.68
5620,Item_5620,Beauty,457.57
5621,Item_5621,Beauty,183.02
5622,Item_5622,Beauty,346.73
5623,Item_5623,Sports,160.91
5624,Item_5624,Sports,11.54
5625,Item_5625,Books,488.16
5626,Item_5626,Sports,24.45
5627,Item_5627,Electronics,212.43
5628,Item_5628,Electronics,55.97
5629,Item_5629,Automotive,242.92
5630,Item_5630,Beauty,33.6
5631,Item_5631,Home & Kitchen,70.79
5632,Item_5632,Automotive,288.73
5633,Item_5633,Beauty,139.19
5634,Item_5634,Sports,418.23
5635,Item_5635,Home & Kitchen,71.36
5636,Item_5636,Home & Kitchen,243.31
5637,Item_5637,Automotive,76.81
5638,Item_5638,Home & Kitchen,262.14
5639,Item_5639,Toys,331.86
5640,Item_5640,Home & Kitchen,490.57
5641,Item_5641,Beauty,351.69
5642,Item_5642,Electronics,45.53
5643,Item_5643,Books,208.24
5644,Item_5644,Electronics,10.23
5645,Item_5645,Sports,291.76
5646,Item_5646,Books,496.32
5647,Item_5647,Books,253.24
5648,Item_5648,Sports,213.67
5649,Item_5649,Automotive,188.04
5650,Item_5650,Electronics,228.94
5651,Item_5651,Sports,84.51
5652,Item_5652,Books,14.22
5653,Item_5653,Toys,232.71
5654,Item_5654,Electronics,482.69
5655,Item_5655,Clothing,411.14
5656,Item_5656,Home & Kitchen,389.04
5657,Item_5657,Beauty,146.03
5658,Item_5658,Home & Kitchen,191.32
5659,Item_5659,Books,296.05
5660,Item_5660,Toys,157.3
5661,Item_5661,Sports,256.82
5662,Item_5662,Automotive,301.15
5663,Item_5663,Books,479.32
5664,Item_5664,Toys,126.24
5665,Item_5665,Electronics,235.47
5666,Item_5666,Beauty,147.01
5667,Item_5667,Sports,453.34
5668,Item_5668,Electronics,136.36
5669,Item_5669,Electronics,112.17
5670,Item_5670,Automotive,139.75
5671,Item_5671,Toys,294.59
5672,Item_5672,Books,82.34
5673,Item_5673,Electronics,74.44
5674,Item_5674,Electronics,152.69
5675,Item_5675,Clothing,335.93
5676,Item_5676,Electronics,186.63
5677,Item_5677,Home & Kitchen,190.07
5678,Item_5678,Electronics,158.43
5679,Item_5679,Toys,478.11
5680,Item_5680,Books,326.1
5681,Item_5681,Sports,76.59
5682,Item_5682,Books,314.56
5683,Item_5683,Clothing,120.2
5684,Item_5684,Sports,339.76
5685,Item_5685,Electronics,306.31
5686,Item_5686,Electronics,498.53
5687,Item_5687,Home & Kitchen,24.8
5688,Item_5688,Books,352.41
5689,Item_5689,Home & Kitchen,192.71
5690,Item_5690,Clothing,216.48
5691,Item_5691,Home & Kitchen,475.41
5692,Item_5692,Beauty,296.46
5693,Item_5693,Beauty,124.31
5694,Item_5694,Electronics,109.74
5695,Item_5695,Books,301.27
5696,Item_5696,Clothing,315.66
5697,Item_5697,Automotive,384.43
5698,Item_5698,Clothing,425.72
5699,Item_5699,Beauty,157.06
5700,Item_5700,Sports,374.68
5701,Item_5701,Beauty,208.18
5702,Item_5702,Clothing,468.6
5703,Item_5703,Automotive,414.11
5704,Item_5704,Toys,449.81
5705,Item_5705,Electronics,482.82
5706,Item_5706,Beauty,238.87
5707,Item_5707,Automotive,271.1
5708,Item_5708,Clothing,28.57
5709,Item_5709,Sports,475.29
5710,Item_5710,Beauty,465.16
5711,Item_5711,Clothing,183.85
5712,Item_5712,Automotive,192.73
5713,Item_5713,Sports,298.77
5714,Item_5714,Automotive,305.19
5715,Item_5715,Toys,233.02
5716,Item_5716,Clothing,160.68
5717,Item_5717,Automotive,494.28
5718,Item_5718,Sports,53.65
5719,Item_5719,Books,131.95
5720,Item_5720,Automotive,23.71
5721,Item_5721,Home & Kitchen,215.59
5722,Item_5722,Sports,378.79
5723,Item_5723,Books,411.71
5724,Item_5724,Toys,417.33
5725,Item_5725,Sports,178.16
5726,Item_5726,Automotive,438.4
5727,Item_5727,Toys,355.24
5728,Item_5728,Home & Kitchen,129.28
5729,Item_5729,Clothing,177.6
5730,Item_5730,Clothing,191.97
5731,Item_5731,Clothing,449.44
5732,Item_5732,Electronics,90.18
5733,Item_5733,Books,122.39
5734,Item_5734,Books,79.08
5735,Item_5735,Beauty,340.14
5736,Item_5736,Beauty,457.33
5737,Item_5737,Automotive,295.15
5738,Item_5738,Automotive,266.38
5739,Item_5739,Clothing,93.31
5740,Item_5740,Clothing,289.15
5741,Item_5741,Books,184.34
5742,Item_5742,Sports,420.2
5743,Item_5743,Automotive,409.5
5744,Item_5744,Books,478.86
5745,Item_5745,Clothing,164.43
5746,Item_5746,Sports,25.07
5747,Item_5747,Clothing,206.89
5748,Item_5748,Beauty,417.22
5749,Item_5749,Books,472.17
5750,Item_5750,Clothing,48.14
5751,Item_5751,Home & Kitchen,393.35
5752,Item_5752,Electronics,41.64
5753,Item_5753,Books,300.36
5754,Item_5754,Toys,179.43
5755,Item_5755,Automotive,185.59
5756,Item_5756,Automotive,217.93
5757,Item_5757,Sports,236.35
5758,Item_5758,Sports,299.86
5759,Item_5759,Toys,311.08
5760,Item_5760,Automotive,150.4
5761,Item_5761,Home & Kitchen,74.75
5762,Item_5762,Home & Kitchen,164.45
5763,Item_5763,Books,436.94
5764,Item_5764,Beauty,398.14
5765,Item_5765,Beauty,327.95
5766,Item_5766,Sports,412.34
5767,Item_5767,Automotive,125.82
5768,Item_5768,Clothing,86.89
5769,Item_5769,Toys,18.49
5770,Item_5770,Books,258.05
5771,Item_5771,Toys,210.67
5772,Item_5772,Home & Kitchen,11.39
5773,Item_5773,Clothing,300.18
5774,Item_5774,Home & Kitchen,362.42
5775,Item_5775,Electronics,184.61
5776,Item_5776,Automotive,461.5
5777,Item_5777,Electronics,162.25
5778,Item_5778,Automotive,385.49
5779,Item_5779,Clothing,294.75
5780,Item_5780,Books,284.1
5781,Item_5781,Sports,309.3
5782,Item_5782,Sports,329.96
5783,Item_5783,Books,25.71
5784,Item_5784,Electronics,177.67
5785,Item_5785,Automotive,436.61
5786,Item_5786,Toys,412.36
5787,Item_5787,Home & Kitchen,69.96
5788,Item_5788,Automotive,308.54
5789,Item_5789,Electronics,270.12
5790,Item_5790,Beauty,312.76
5791,Item_5791,Sports,68.78
5792,Item_5792,Home & Kitchen,330.53
5793,Item_5793,Automotive,446.81
5794,Item_5794,Sports,41.9
5795,Item_5795,Beauty,257.21
5796,Item_5796,Electronics,37.45
5797,Item_5797,Home & Kitchen,46.59
5798,Item_5798,Books,255.19
5799,Item_5799,Clothing,5.23
5800,Item_5800,Toys,376.13
5801,Item_5801,Electronics,194.9
5802,Item_5802,Books,413.52
5803,Item_5803,Electronics,83.24
5804,Item_5804,Clothing,252.77
5805,Item_5805,Books,186.98
5806,Item_5806,Books,285.8
5807,Item_5807,Beauty,202.55
5808,Item_5808,Home & Kitchen,149.1
5809,Item_5809,Automotive,405.65
5810,Item_5810,Books,323.24
5811,Item_5811,Clothing,332.42
5812,Item_5812,Sports,259.65
5813,Item_5813,Books,474.93
5814,Item_5814,Beauty,99.35
5815,Item_5815,Home & Kitchen,103.78
5816,Item_5816,Clothing,327.25
5817,Item_5817,Automotive,338.1
5818,Item_5818,Clothing,146.65
5819,Item_5819,Home & Kitchen,51.67
5820,Item_5820,Clothing,312.55
5821,Item_5821,Home & Kitchen,31.86
5822,Item_5822,Sports,7.81
5823,Item_5823,Beauty,111.1
5824,Item_5824,Sports,420.67
5825,Item_5825,Toys,395.99
5826,Item_5826,Sports,214.55
5827,Item_5827,Electronics,181.83
5828,Item_5828,Automotive,330.53
5829,Item_5829,Books,140.62
5830,Item_5830,Toys,462.06
5831,Item_5831,Home & Kitchen,384.2
5832,Item_5832,Toys,466.48
5833,Item_5833,Home & Kitchen,44.47
5834,Item_5834,Books,74.34
5835,Item_5835,Sports,247.06
5836,Item_5836,Sports,442.08
5837,Item_5837,Toys,160.72
5838,Item_5838,Books,455.82
5839,Item_5839,Beauty,241.79
5840,Item_5840,Automotive,445.56
5841,Item_5841,Automotive,401.55
5842,Item_5842,Clothing,85.02
5843,Item_5843,Automotive,208.04
5844,Item_5844,Electronics,199.94
5845,Item_5845,Clothing,425.22
5846,Item_5846,Sports,185.05
5847,Item_5847,Electronics,420.64
5848,Item_5848,Books,290.57
5849,Item_5849,Automotive,466.07
5850,Item_5850,Electronics,250.62
5851,Item_5851,Electronics,480.39
5852,Item_5852,Beauty,426.24
5853,Item_5853,Books,142.16
5854,Item_5854,Toys,228.18
5855,Item_5855,Books,301.29
5856,Item_5856,Automotive,184.33
5857,Item_5857,Clothing,152.31
5858,Item_5858,Clothing,76.44
5859,Item_5859,Books,285.81
5860,Item_5860,Automotive,443.33
5861,Item_5861,Books,160.33
5862,Item_5862,Home & Kitchen,446.68
5863,Item_5863,Toys,157.98
5864,Item_5864,Beauty,404.6
5865,Item_5865,Toys,352.72
5866,Item_5866,Clothing,154.97
5867,Item_5867,Sports,286.65
5868,Item_5868,Beauty,475.85
5869,Item_5869,Beauty,472.94
5870,Item_5870,Clothing,382.49
5871,Item_5871,Home & Kitchen,138.29
5872,Item_5872,Home & Kitchen,242.99
5873,Item_5873,Toys,480.56
5874,Item_5874,Home & Kitchen,476.68
5875,Item_5875,Beauty,112.87
5876,Item_5876,Home & Kitchen,58.46
5877,Item_5877,Electronics,117.7
5878,Item_5878,Books,239.19
5879,Item_5879,Books,176.31
5880,Item_5880,Home & Kitchen,176.34
5881,Item_5881,Electronics,400.07
5882,Item_5882,Clothing,253.68
5883,Item_5883,Home & Kitchen,47.11
5884,Item_5884,Sports,215.21
5885,Item_5885,Toys,357.0
5886,Item_5886,Automotive,394.06
5887,Item_5887,Sports,389.12
5888,Item_5888,Beauty,271.34
5889,Item_5889,Beauty,277.65
5890,Item_5890,Clothing,378.43
5891,Item_5891,Home & Kitchen,152.9
5892,Item_5892,Beauty,68.61
5893,Item_5893,Books,163.5
5894,Item_5894,Beauty,385.89
5895,Item_5895,Clothing,458.94
5896,Item_5896,Books,73.72
5897,Item_5897,Home & Kitchen,132.47
5898,Item_5898,Home & Kitchen,495.05
5899,Item_5899,Home & Kitchen,175.64
5900,Item_5900,Toys,135.58
5901,Item_5901,Toys,131.82
5902,Item_5902,Clothing,417.86
5903,Item_5903,Automotive,248.66
5904,Item_5904,Sports,187.84
5905,Item_5905,Electronics,418.65
5906,Item_5906,Toys,190.44
5907,Item_5907,Books,468.71
5908,Item_5908,Books,497.73
5909,Item_5909,Clothing,321.72
5910,Item_5910,Automotive,104.69
5911,Item_5911,Sports,422.52
5912,Item_5912,Toys,380.13
5913,Item_5913,Beauty,255.86
5914,Item_5914,Clothing,280.19
5915,Item_5915,Home & Kitchen,372.11
5916,Item_5916,Beauty,98.45
5917,Item_5917,Home & Kitchen,181.97
5918,Item_5918,Toys,267.65
5919,Item_5919,Beauty,172.24
5920,Item_5920,Clothing,286.44
5921,Item_5921,Books,267.83
5922,Item_5922,Beauty,419.56
5923,Item_5923,Beauty,343.59
5924,Item_5924,Books,200.94
5925,Item_5925,Home & Kitchen,330.03
5926,Item_5926,Beauty,393.46
5927,Item_5927,Sports,317.33
5928,Item_5928,Automotive,442.34
5929,Item_5929,Beauty,483.3
5930,Item_5930,Clothing,286.38
5931,Item_5931,Beauty,106.1
5932,Item_5932,Sports,22.3
5933,Item_5933,Toys,394.09
5934,Item_5934,Toys,445.6
5935,Item_5935,Sports,218.07
5936,Item_5936,Beauty,399.31
5937,Item_5937,Electronics,386.49
5938,Item_5938,Automotive,303.28
5939,Item_5939,Sports,461.4
5940,Item_5940,Toys,293.63
5941,Item_5941,Electronics,372.54
5942,Item_5942,Books,388.89
5943,Item_5943,Automotive,354.84
5944,Item_5944,Books,192.66
5945,Item_5945,Toys,294.99
5946,Item_5946,Books,233.08
5947,Item_5947,Automotive,128.57
5948,Item_5948,Home & Kitchen,275.51
5949,Item_5949,Toys,264.79
5950,Item_5950,Beauty,345.42
5951,Item_5951,Clothing,18.88
5952,Item_5952,Books,392.91
5953,Item_5953,Toys,87.7
5954,Item_5954,Home & Kitchen,253.4
5955,Item_5955,Electronics,329.46
5956,Item_5956,Books,380.03
5957,Item_5957,Automotive,438.86
5958,Item_5958,Clothing,106.26
5959,Item_5959,Sports,311.35
5960,Item_5960,Clothing,442.37
5961,Item_5961,Home & Kitchen,388.28
5962,Item_5962,Home & Kitchen,269.83
5963,Item_5963,Beauty,185.07
5964,Item_5964,Sports,215.98
5965,Item_5965,Books,133.68
5966,Item_5966,Books,54.47
5967,Item_5967,Beauty,249.01
5968,Item_5968,Home & Kitchen,447.47
5969,Item_5969,Sports,238.16
5970,Item_5970,Books,78.39
5971,Item_5971,Home & Kitchen,81.9
5972,Item_5972,Automotive,149.03
5973,Item_5973,Automotive,193.0
5974,Item_5974,Clothing,129.21
5975,Item_5975,Clothing,243.86
5976,Item_5976,Automotive,69.16
5977,Item_5977,Beauty,468.82
5978,Item_5978,Automotive,77.16
5979,Item_5979,Books,261.37
5980,Item_5980,Beauty,407.85
5981,Item_5981,Electronics,7.88
5982,Item_5982,Home & Kitchen,139.39
5983,Item_5983,Clothing,300.78
5984,Item_5984,Home & Kitchen,307.68
5985,Item_5985,Sports,471.31
5986,Item_5986,Toys,180.12
5987,Item_5987,Sports,198.62
5988,Item_5988,Electronics,463.78
5989,Item_5989,Clothing,354.7
5990,Item_5990,Automotive,391.04
5991,Item_5991,Toys,17.27
5992,Item_5992,Clothing,104.27
5993,Item_5993,Clothing,260.62
5994,Item_5994,Books,232.79
5995,Item_5995,Clothing,462.34
5996,Item_5996,Clothing,107.56
5997,Item_5997,Clothing,7.62
5998,Item_5998,Books,151.31
5999,Item_5999,Sports,200.27
6000,Item_6000,Automotive,238.3
6001,Item_6001,Clothing,266.79
6002,Item_6002,Clothing,245.0
6003,Item_6003,Sports,146.97
6004,Item_6004,Electronics,486.84
6005,Item_6005,Books,406.36
6006,Item_6006,Beauty,262.42
6007,Item_6007,Clothing,397.54
6008,Item_6008,Sports,231.3
6009,Item_6009,Beauty,350.05
6010,Item_6010,Home & Kitchen,466.12
6011,Item_6011,Electronics,77.92
6012,Item_6012,Electronics,120.61
6013,Item_6013,Sports,260.05
6014,Item_6014,Home & Kitchen,18.94
6015,Item_6015,Electronics,379.99
6016,Item_6016,Electronics,143.02
6017,Item_6017,Sports,291.87
6018,Item_6018,Electronics,292.57
6019,Item_6019,Clothing,73.6
6020,Item_6020,Home & Kitchen,52.27
6021,Item_6021,Sports,176.47
6022,Item_6022,Clothing,332.17
6023,Item_6023,Home & Kitchen,247.66
6024,Item_6024,Sports,345.59
6025,Item_6025,Sports,48.2
6026,Item_6026,Home & Kitchen,163.39
6027,Item_6027,Beauty,177.42
6028,Item_6028,Sports,452.45
6029,Item_6029,Electronics,66.93
6030,Item_6030,Clothing,217.95
6031,Item_6031,Beauty,173.31
6032,Item_6032,Electronics,217.22
6033,Item_6033,Beauty,253.04
6034,Item_6034,Clothing,356.73
6035,Item_6035,Sports,118.12
6036,Item_6036,Beauty,14.44
6037,Item_6037,Sports,179.57
6038,Item_6038,Sports,320.65
6039,Item_6039,Beauty,102.48
6040,Item_6040,Sports,262.9
6041,Item_6041,Clothing,68.1
6042,Item_6042,Automotive,363.16
6043,Item_6043,Home & Kitchen,43.99
